,Municipality Name,Barangay Name,Population percentage (2020),Population (2020),Population (2015),Change (2015‑2020),Annual Population Growth Rate (2015‑2020),Postal Code,Coastal/Landlocked,Marine Waterbodies,Coordinates,Estimated Elevation above sea level
5,Quezon,Isugod,6.84%,"4,464","4,103",8.80%,1.79%,5304,coastal,South China Sea,"9.3045, 118.1265 (9° 18' North, 118° 8' East)",14.1 meters (46.3 feet)
6,Quezon,Maasin,3.83%,"2,501","1,980",26.31%,5.04%,5304,coastal,South China Sea,"9.2860, 118.0766 (9° 17' North, 118° 5' East)",18.8 meters (61.7 feet)
7,Quezon,Malatgao,4.23%,"2,761","2,914",-5.25%,-1.13%,5304,coastal,South China Sea,"9.1972, 117.9172 (9° 12' North, 117° 55' East)",24.8 meters (81.4 feet)
8,Quezon,Panitian,11.49%,"7,500","6,482",15.71%,3.12%,5304,coastal,South China Sea,"9.2224, 117.9484 (9° 13' North, 117° 57' East)",6.0 meters (19.7 feet)
9,Quezon,Pinaglabanan,5.07%,"3,310","3,266",1.35%,0.28%,5304,coastal,South China Sea,"9.2117, 118.0411 (9° 13' North, 118° 2' East)",82.9 meters (272.0 feet)
10,Quezon,Quinlogan,5.98%,"3,901","3,956",-1.39%,-0.29%,5304,coastal,South China Sea,"9.1168, 117.7939 (9° 7' North, 117° 48' East)",18.4 meters (60.4 feet)
11,Quezon,Sowangan,5.80%,"3,787","3,116",21.53%,4.19%,5304,coastal,South China Sea,"9.1867, 117.8306 (9° 11' North, 117° 50' East)",5.8 meters (19.0 feet)
12,Quezon,Tabon,7.98%,"5,208","4,845",7.49%,1.53%,5304,coastal,South China Sea,"9.2381, 118.0271 (9° 14' North, 118° 2' East)",22.5 meters (73.8 feet)
13,Quezon,Tagusao,5.79%,"3,778","3,871",-2.40%,-0.51%,5304,coastal,South China Sea,"9.1639, 117.8262 (9° 10' North, 117° 50' East)",10.3 meters (33.8 feet)
0,Rizal,Bunog,5.56%,"3,124","2,868",8.93%,1.82%,5323,coastal,South China Sea,"9.0728, 117.7649 (9° 4' North, 117° 46' East)",39.8 meters (130.6 feet)
1,Rizal,Campong Ulay,4.83%,"2,711","2,057",31.79%,5.98%,5323,coastal,South China Sea,"8.9602, 117.6143 (8° 58' North, 117° 37' East)",48.3 meters (158.5 feet)
2,Rizal,Candawaga,11.27%,"6,330","5,771",9.69%,1.97%,5323,coastal,South China Sea,"8.8735, 117.5013 (8° 52' North, 117° 30' East)",3.9 meters (12.8 feet)
3,Rizal,Canipaan,5.29%,"2,969","2,374",25.06%,4.82%,5323,coastal,South China Sea,"8.5717, 117.2640 (8° 34' North, 117° 16' East)",3.6 meters (11.8 feet)
4,Rizal,Culasian,5.45%,"3,059","2,620",16.76%,3.31%,5323,coastal,South China Sea,"8.7713, 117.5265 (8° 46' North, 117° 32' East)",304.4 meters (998.7 feet)
5,Rizal,Iraan,12.88%,"7,232","6,780",6.67%,1.37%,5323,coastal,South China Sea,"9.0618, 117.6878 (9° 4' North, 117° 41' East)",13.8 meters (45.3 feet)
6,Rizal,Latud,4.65%,"2,610","2,156",21.06%,4.10%,5323,coastal,South China Sea,"8.6511, 117.3065 (8° 39' North, 117° 18' East)",19.9 meters (65.3 feet)
7,Rizal,Panalingaan,8.42%,"4,728","4,556",3.78%,0.78%,5323,coastal,South China Sea,"8.7823, 117.4590 (8° 47' North, 117° 28' East)",9.8 meters (32.2 feet)
8,Rizal,Punta Baja,21.70%,"12,185","10,594",15.02%,2.99%,5323,coastal,South China Sea,"9.0338, 117.6426 (9° 2' North, 117° 39' East)",8.8 meters (28.9 feet)
9,Rizal,Ransang,9.51%,"5,339","4,983",7.14%,1.46%,5323,coastal,South China Sea,"8.9088, 117.5507 (8° 55' North, 117° 33' East)",28.9 meters (94.8 feet)
10,Rizal,Taburi,10.46%,"5,875","5,337",10.08%,2.04%,5323,coastal,South China Sea,"8.6869, 117.4159 (8° 41' North, 117° 25' East)",78.6 meters (257.9 feet)
0,Roxas,Abaroan,5.52%,"3,840","3,824",0.42%,0.09%,5308,coastal,Sulu Sea,"10.3411, 119.2531 (10° 20' North, 119° 15' East)",25.1 meters (82.3 feet)
1,Roxas,Antonino,1.82%,"1,270","1,271",-0.08%,-0.02%,5308,coastal,Sulu Sea,"10.4344, 119.4969 (10° 26' North, 119° 30' East)",18.8 meters (61.7 feet)
2,Roxas,Bagong Bayan,1.53%,"1,068","1,059",0.85%,0.18%,5308,coastal,Sulu Sea,"10.4611, 119.5520 (10° 28' North, 119° 33' East)",100.7 meters (330.4 feet)
3,Roxas,Barangay 1,6.60%,"4,597","4,010",14.64%,2.92%,5308,coastal,Sulu Sea,"10.3174, 119.3491 (10° 19' North, 119° 21' East)",6.0 meters (19.7 feet)
4,Roxas,Barangay II,1.07%,742,911,-18.55%,-4.23%,5308,coastal,Sulu Sea,"10.3183, 119.3424 (10° 19' North, 119° 21' East)",6.9 meters (22.6 feet)
5,Roxas,Barangay III,7.71%,"5,371","4,312",24.56%,4.73%,5308,coastal,Sulu Sea,"10.3223, 119.3445 (10° 19' North, 119° 21' East)",7.8 meters (25.6 feet)
6,Roxas,Barangay IV,9.06%,"6,308","6,006",5.03%,1.04%,5308,coastal,Sulu Sea,"10.3183, 119.3400 (10° 19' North, 119° 20' East)",6.0 meters (19.7 feet)
7,Roxas,Barangay V Poblacion,0.00%,0,0,NULL,NULL,5308,coastal,Sulu Sea,"10.2575, 119.3683 (10° 15' North, 119° 22' East)",6.8 meters (22.3 feet)
8,Roxas,Barangay VI Poblacion,0.87%,603,555,8.65%,1.76%,5308,coastal,Sulu Sea,"10.2517, 119.3846 (10° 15' North, 119° 23' East)",7.5 meters (24.6 feet)
9,Roxas,Caramay,4.35%,"3,031","2,773",9.30%,1.89%,5308,coastal,Sulu Sea,"10.1930, 119.2236 (10° 12' North, 119° 13' East)",20.2 meters (66.3 feet)
10,Roxas,Dumarao,4.37%,"3,041","2,701",12.59%,2.53%,5308,coastal,Sulu Sea,"10.4518, 119.3714 (10° 27' North, 119° 22' East)",17.2 meters (56.4 feet)
11,Roxas,Iraan,0.94%,656,853,-23.09%,-5.38%,5308,coastal,Sulu Sea,"10.4377, 119.3580 (10° 26' North, 119° 21' East)",18.3 meters (60.0 feet)
12,Roxas,Jolo,1.53%,"1,064","1,032",3.10%,0.64%,5308,coastal,Sulu Sea,"10.0886, 119.2110 (10° 5' North, 119° 13' East)",17.7 meters (58.1 feet)
13,Roxas,Magara,7.83%,"5,450","5,139",6.05%,1.24%,5308,coastal,Sulu Sea,"10.2552, 119.2083 (10° 15' North, 119° 12' East)",9.8 meters (32.2 feet)
14,Roxas,Malcampo,2.80%,"1,951","1,779",9.67%,1.96%,5308,coastal,Sulu Sea,"10.2870, 119.2964 (10° 17' North, 119° 18' East)",5.2 meters (17.1 feet)
15,Roxas,Mendoza,2.08%,"1,451","1,339",8.36%,1.71%,5308,coastal,Sulu Sea,"10.4045, 119.4105 (10° 24' North, 119° 25' East)",12.8 meters (42.0 feet)
16,Roxas,Narra,1.86%,"1,294","1,180",9.66%,1.96%,5308,coastal,Sulu Sea,"10.3503, 119.3642 (10° 21' North, 119° 22' East)",10.7 meters (35.1 feet)
17,Roxas,New Barbacan,6.57%,"4,575","4,359",4.96%,1.02%,5308,coastal,Sulu Sea,"10.3296, 119.3491 (10° 20' North, 119° 21' East)",7.8 meters (25.6 feet)
18,Roxas,New Cuyo,2.64%,"1,837","1,712",7.30%,1.49%,5308,coastal,Sulu Sea,"10.2861, 119.2637 (10° 17' North, 119° 16' East)",14.8 meters (48.6 feet)
19,Roxas,Nicanor Zabala,3.49%,"2,432","2,035",19.51%,3.82%,5308,coastal,Sulu Sea,"10.1443, 119.2153 (10° 9' North, 119° 13' East)",8.9 meters (29.2 feet)
20,Roxas,Rizal,1.33%,928,"1,000",-7.20%,-1.56%,5308,coastal,Sulu Sea,"10.2335, 119.2613 (10° 14' North, 119° 16' East)",13.4 meters (44.0 feet)
21,Roxas,Salvacion,1.09%,756,688,9.88%,2.00%,5308,coastal,Sulu Sea,"10.2076, 119.2456 (10° 12' North, 119° 15' East)",16.7 meters (54.8 feet)
22,Roxas,San Isidro,0.97%,672,672,0.00%,0.00%,5308,coastal,Sulu Sea,"10.3806, 119.4147 (10° 23' North, 119° 25' East)",8.0 meters (26.2 feet)
23,Roxas,San Jose,2.38%,"1,659","1,544",7.45%,1.52%,5308,coastal,Sulu Sea,"10.3095, 119.2630 (10° 19' North, 119° 16' East)",16.8 meters (55.1 feet)
24,Roxas,San Miguel,1.79%,"1,243","1,148",8.28%,1.69%,5308,coastal,Sulu Sea,"10.1159, 119.2111 (10° 7' North, 119° 13' East)",16.1 meters (52.8 feet)
25,Roxas,San Nicolas,1.86%,"1,294","1,272",1.73%,0.36%,5308,coastal,Sulu Sea,"10.3621, 119.3868 (10° 22' North, 119° 23' East)",14.5 meters (47.6 feet)
26,Roxas,Sandoval,3.14%,"2,187","1,908",14.62%,2.91%,5308,coastal,Sulu Sea,"10.3865, 119.3757 (10° 23' North, 119° 23' East)",17.9 meters (58.7 feet)
27,Roxas,Tagumpay,4.19%,"2,914","2,849",2.28%,0.48%,5308,coastal,Sulu Sea,"10.2757, 119.2233 (10° 17' North, 119° 13' East)",5.5 meters (18.0 feet)
28,Roxas,Taradungan,1.82%,"1,264","1,164",8.59%,1.75%,5308,coastal,Sulu Sea,"10.3685, 119.5313 (10° 22' North, 119° 32' East)",11.3 meters (37.1 feet)
29,Roxas,Tinitian,2.84%,"1,977","1,919",3.02%,0.63%,5308,coastal,Sulu Sea,"10.0649, 119.1983 (10° 4' North, 119° 12' East)",14.0 meters (45.9 feet)
30,Roxas,Tumarbong,5.96%,"4,149","4,344",-4.49%,-0.96%,5308,coastal,Sulu Sea,"10.3769, 119.4598 (10° 23' North, 119° 28' East)",12.0 meters (39.4 feet)
0,San Vicente,Alimanguan,13.70%,"4,592","4,711",-2.53%,-0.54%,5309,coastal,South China Sea,"10.6104, 119.3263 (10° 37' North, 119° 20' East)",3.8 meters (12.5 feet)
1,San Vicente,Binga,5.40%,"1,808","1,600",13.00%,2.61%,5309,coastal,South China Sea,"10.7456, 119.3376 (10° 45' North, 119° 20' East)",12.3 meters (40.4 feet)
2,San Vicente,Caruray,13.58%,"4,550","4,534",0.35%,0.07%,5309,coastal,South China Sea,"10.3165, 119.0050 (10° 19' North, 119° 0' East)",6.7 meters (22.0 feet)
3,San Vicente,Kemdeng,3.34%,"1,119","1,044",7.18%,1.47%,5309,coastal,South China Sea,"10.4759, 119.2503 (10° 29' North, 119° 15' East)",8.2 meters (26.9 feet)
4,San Vicente,New Agutaya,13.05%,"4,374","3,384",29.26%,5.55%,5309,coastal,South China Sea,"10.5400, 119.2790 (10° 32' North, 119° 17' East)",5.3 meters (17.4 feet)
5,San Vicente,New Canipo,4.61%,"1,544","1,426",8.27%,1.69%,5309,coastal,South China Sea,"10.7160, 119.3452 (10° 43' North, 119° 21' East)",4.6 meters (15.1 feet)
6,San Vicente,Poblacion,18.89%,"6,330","6,502",-2.65%,-0.56%,5309,coastal,South China Sea,"10.5306, 119.2548 (10° 32' North, 119° 15' East)",3.2 meters (10.5 feet)
7,San Vicente,Port Barton,19.76%,"6,621","5,844",13.30%,2.66%,5309,coastal,South China Sea,"10.4108, 119.1785 (10° 25' North, 119° 11' East)",3.1 meters (10.2 feet)
8,San Vicente,San Isidro,3.02%,"1,012",908,11.45%,2.31%,5309,coastal,South China Sea,"10.5658, 119.3037 (10° 34' North, 119° 18' East)",5.9 meters (19.4 feet)
9,San Vicente,Santo Niño,4.65%,"1,557","1,279",21.74%,4.23%,5309,coastal,South China Sea,"10.6496, 119.3307 (10° 39' North, 119° 20' East)",3.8 meters (12.5 feet)
0,Sofronio Española,Abo-abo,8.12%,"3,037","2,596",16.99%,3.36%,5324,coastal,Sulu Sea,"9.1564, 118.1114 (9° 9' North, 118° 7' East)",4.5 meters (14.8 feet)
1,Sofronio Española,Iraray,8.52%,"3,186","2,925",8.92%,1.82%,5324,coastal,Sulu Sea,"8.9692, 118.0427 (8° 58' North, 118° 3' East)",6.4 meters (21.0 feet)
2,Sofronio Española,Isumbo,6.57%,"2,457","2,127",15.51%,3.08%,5324,coastal,Sulu Sea,"9.1415, 118.1050 (9° 8' North, 118° 6' East)",6.8 meters (22.3 feet)
3,Sofronio Española,Labog,11.21%,"4,194","3,534",18.68%,3.67%,5324,coastal,Sulu Sea,"9.0547, 118.0569 (9° 3' North, 118° 3' East)",4.0 meters (13.1 feet)
4,Sofronio Española,Panitian,16.54%,"6,187","5,274",17.31%,3.42%,5324,coastal,Sulu Sea,"9.0966, 118.0792 (9° 6' North, 118° 5' East)",22.4 meters (73.5 feet)
5,Sofronio Española,Pulot Center,19.13%,"7,159","5,789",23.67%,4.57%,5324,coastal,Sulu Sea,"8.9630, 117.9909 (8° 58' North, 117° 59' East)",19.0 meters (62.3 feet)
6,Sofronio Española,Pulot Interior,8.33%,"3,116","3,060",1.83%,0.38%,5324,coastal,Sulu Sea,"9.0300, 117.9539 (9° 2' North, 117° 57' East)",110.3 meters (361.9 feet)
7,Sofronio Española,Pulot Shore,13.26%,"4,960","4,523",9.66%,1.96%,5324,coastal,Sulu Sea,"8.9207, 118.0119 (8° 55' North, 118° 1' East)",24.6 meters (80.7 feet)
8,Sofronio Española,Punang,8.34%,"3,120","3,048",2.36%,0.49%,5324,coastal,Sulu Sea,"9.0157, 118.0549 (9° 1' North, 118° 3' East)",7.3 meters (23.9 feet)
0,Taytay,Abongan,5.57%,"4,642","4,011",15.73%,3.12%,5312,coastal,"Sulu Sea, South China Sea","10.6750, 119.4567 (10° 41' North, 119° 27' East)",8.2 meters (26.9 feet)
1,Taytay,Alacalian,3.63%,"3,024","2,637",14.68%,2.92%,5312,coastal,"Sulu Sea, South China Sea","10.7145, 119.4149 (10° 43' North, 119° 25' East)",5.9 meters (19.4 feet)
2,Taytay,Banbanan,2.43%,"2,024","1,982",2.12%,0.44%,5312,coastal,"Sulu Sea, South China Sea","10.8177, 119.3231 (10° 49' North, 119° 19' East)",10.2 meters (33.5 feet)
3,Taytay,Bantulan,2.91%,"2,427","2,303",5.38%,1.11%,5312,coastal,"Sulu Sea, South China Sea","10.7882, 119.5876 (10° 47' North, 119° 35' East)",9.5 meters (31.2 feet)
4,Taytay,Baras,0.99%,828,"1,221",-32.19%,-7.85%,5312,coastal,"Sulu Sea, South China Sea","10.6708, 119.6370 (10° 40' North, 119° 38' East)",96.7 meters (317.3 feet)
5,Taytay,Batas,1.46%,"1,220","1,171",4.18%,0.87%,5312,coastal,"Sulu Sea, South China Sea","11.1530, 119.6072 (11° 9' North, 119° 36' East)",6.6 meters (21.7 feet)
6,Taytay,Bato,4.32%,"3,600","2,827",27.34%,5.22%,5312,coastal,"Sulu Sea, South China Sea","10.7138, 119.4911 (10° 43' North, 119° 29' East)",18.7 meters (61.4 feet)
7,Taytay,Beton,1.77%,"1,473","1,664",-11.48%,-2.53%,5312,coastal,"Sulu Sea, South China Sea","10.8182, 119.6350 (10° 49' North, 119° 38' East)",3.9 meters (12.8 feet)
8,Taytay,Busy Bees,1.61%,"1,343","1,211",10.90%,2.20%,5312,coastal,"Sulu Sea, South China Sea","11.0321, 119.5132 (11° 2' North, 119° 31' East)",6.7 meters (22.0 feet)
9,Taytay,Calawag,6.40%,"5,334","4,947",7.82%,1.60%,5312,coastal,"Sulu Sea, South China Sea","10.6677, 119.5704 (10° 40' North, 119° 34' East)",12.6 meters (41.3 feet)
10,Taytay,Casian,5.59%,"4,660","4,487",3.86%,0.80%,5312,coastal,"Sulu Sea, South China Sea","11.0345, 119.7131 (11° 2' North, 119° 43' East)",7.6 meters (24.9 feet)
11,Taytay,Cataban,1.51%,"1,255",939,33.65%,6.30%,5312,coastal,"Sulu Sea, South China Sea","10.9848, 119.3986 (10° 59' North, 119° 24' East)",6.1 meters (20.0 feet)
12,Taytay,Debangan,1.26%,"1,047","1,266",-17.30%,-3.92%,5312,coastal,"Sulu Sea, South China Sea","11.0191, 119.7359 (11° 1' North, 119° 44' East)",129.9 meters (426.2 feet)
13,Taytay,Depla,1.53%,"1,274","1,113",14.47%,2.88%,5312,coastal,"Sulu Sea, South China Sea","11.0868, 119.5815 (11° 5' North, 119° 35' East)",10.4 meters (34.1 feet)
14,Taytay,Libertad,2.37%,"1,977","1,800",9.83%,1.99%,5312,coastal,"Sulu Sea, South China Sea","10.5955, 119.4599 (10° 36' North, 119° 28' East)",253.1 meters (830.4 feet)
15,Taytay,Liminangcong,6.97%,"5,814","5,533",5.08%,1.05%,5312,coastal,"Sulu Sea, South China Sea","11.0069, 119.3070 (11° 0' North, 119° 18' East)",7.1 meters (23.3 feet)
16,Taytay,Meytegued,1.18%,984,"1,079",-8.80%,-1.92%,5312,coastal,"Sulu Sea, South China Sea","11.0293, 119.5985 (11° 2' North, 119° 36' East)",14.9 meters (48.9 feet)
17,Taytay,Minapla,0.78%,648,641,1.09%,0.23%,5312,coastal,"Sulu Sea, South China Sea","10.8128, 119.2794 (10° 49' North, 119° 17' East)","338.9 meters (1,111.9 feet)"
18,Taytay,New Guinlo,4.35%,"3,628","3,379",7.37%,1.51%,5312,coastal,"Sulu Sea, South China Sea","10.7845, 119.4460 (10° 47' North, 119° 27' East)",0.3 meters (1.0 feet)
19,Taytay,Old Guinlo,1.25%,"1,041",960,8.44%,1.72%,5312,coastal,"Sulu Sea, South China Sea","10.8002, 119.4382 (10° 48' North, 119° 26' East)",5.9 meters (19.4 feet)
20,Taytay,Paglaum,2.57%,"2,145","2,056",4.33%,0.90%,5312,coastal,"Sulu Sea, South China Sea","10.6553, 119.5032 (10° 39' North, 119° 30' East)",18.6 meters (61.0 feet)
21,Taytay,Paly,2.95%,"2,458","2,805",-12.37%,-2.74%,5312,coastal,"Sulu Sea, South China Sea","10.7059, 119.6947 (10° 42' North, 119° 42' East)",107.5 meters (352.7 feet)
22,Taytay,Pamantolon,2.67%,"2,228","1,847",20.63%,4.03%,5312,coastal,"Sulu Sea, South China Sea","10.8978, 119.4867 (10° 54' North, 119° 29' East)",8.2 meters (26.9 feet)
23,Taytay,Pancol,3.58%,"2,981","2,408",23.80%,4.60%,5312,coastal,"Sulu Sea, South China Sea","10.8728, 119.4167 (10° 52' North, 119° 25' East)",24.8 meters (81.4 feet)
24,Taytay,Poblacion,16.95%,"14,130","11,097",27.33%,5.22%,5312,coastal,"Sulu Sea, South China Sea","10.8243, 119.5170 (10° 49' North, 119° 31' East)",5.6 meters (18.4 feet)
25,Taytay,Pularaquen,3.51%,"2,928","2,507",16.79%,3.32%,5312,coastal,"Sulu Sea, South China Sea","10.9571, 119.4865 (10° 57' North, 119° 29' East)",10.9 meters (35.8 feet)
26,Taytay,San Jose,3.00%,"2,500","2,192",14.05%,2.81%,5312,coastal,"Sulu Sea, South China Sea","10.8999, 119.2644 (10° 54' North, 119° 16' East)",279.3 meters (916.3 feet)
27,Taytay,Sandoval,1.63%,"1,355","1,284",5.53%,1.14%,5312,coastal,"Sulu Sea, South China Sea","11.0577, 119.5189 (11° 3' North, 119° 31' East)",22.1 meters (72.5 feet)
28,Taytay,Silanga,1.90%,"1,587","1,288",23.21%,4.49%,5312,coastal,"Sulu Sea, South China Sea","11.0239, 119.5642 (11° 1' North, 119° 34' East)",6.4 meters (21.0 feet)
29,Taytay,Talog,1.27%,"1,058","1,021",3.62%,0.75%,5312,coastal,"Sulu Sea, South China Sea","10.6254, 119.5180 (10° 38' North, 119° 31' East)",28.9 meters (94.8 feet)
30,Taytay,Tumbod,2.09%,"1,744","1,489",17.13%,3.38%,5312,coastal,"Sulu Sea, South China Sea","10.9856, 119.2773 (10° 59' North, 119° 17' East)","332.6 meters (1,091.2 feet)"
0,Alcantara,Bagsik,6.23%,"1,070",986,8.52%,1.74%,5509,coastal,Sibuyan Sea,"12.2721, 122.0389 (12° 16' North, 122° 2' East)",141.0 meters (462.6 feet)
1,Alcantara,Bonlao,7.84%,"1,346","1,239",8.64%,1.76%,5509,coastal,Sibuyan Sea,"12.3006, 122.0715 (12° 18' North, 122° 4' East)",27.8 meters (91.2 feet)
2,Alcantara,Calagonsao,7.29%,"1,252","1,236",1.29%,0.27%,5509,coastal,Sibuyan Sea,"12.3529, 122.0926 (12° 21' North, 122° 6' East)",14.8 meters (48.6 feet)
3,Alcantara,Camili,10.67%,"1,833","1,623",12.94%,2.59%,5509,coastal,Sibuyan Sea,"12.2700, 122.0493 (12° 16' North, 122° 3' East)",37.3 meters (122.4 feet)
4,Alcantara,Camod-om,5.38%,924,937,-1.39%,-0.29%,5509,coastal,Sibuyan Sea,"12.2287, 122.0361 (12° 14' North, 122° 2' East)",17.0 meters (55.8 feet)
5,Alcantara,Gui-ob,8.78%,"1,508","1,439",4.79%,0.99%,5509,coastal,Sibuyan Sea,"12.2514, 122.0520 (12° 15' North, 122° 3' East)",13.7 meters (44.9 feet)
6,Alcantara,Lawan,4.56%,783,697,12.34%,2.48%,5509,coastal,Sibuyan Sea,"12.2774, 122.0622 (12° 17' North, 122° 4' East)",21.0 meters (68.9 feet)
7,Alcantara,Madalag,8.16%,"1,402","1,313",6.78%,1.39%,5509,coastal,Sibuyan Sea,"12.2480, 122.0394 (12° 15' North, 122° 2' East)",31.0 meters (101.7 feet)
8,Alcantara,Poblacion,12.34%,"2,119","2,108",0.52%,0.11%,5509,coastal,Sibuyan Sea,"12.2611, 122.0537 (12° 16' North, 122° 3' East)",7.9 meters (25.9 feet)
9,Alcantara,San Isidro,6.38%,"1,096","1,061",3.30%,0.69%,5509,coastal,Sibuyan Sea,"12.2891, 122.0685 (12° 17' North, 122° 4' East)",33.7 meters (110.6 feet)
10,Alcantara,San Roque,6.16%,"1,058","1,000",5.80%,1.19%,5509,coastal,Sibuyan Sea,"12.3112, 122.0753 (12° 19' North, 122° 5' East)",22.9 meters (75.1 feet)
11,Alcantara,Tugdan,16.19%,"2,780","2,712",2.51%,0.52%,5509,coastal,Sibuyan Sea,"12.3147, 122.0837 (12° 19' North, 122° 5' East)",10.2 meters (33.5 feet)
0,Banton,Balogo,6.99%,401,450,-10.89%,-2.40%,5515,coastal,Sibuyan Sea,"12.9181, 122.0607 (12° 55' North, 122° 4' East)",108.8 meters (357.0 feet)
1,Banton,Banice,5.98%,343,382,-10.21%,-2.24%,5515,coastal,Sibuyan Sea,"12.9099, 122.0698 (12° 55' North, 122° 4' East)",27.2 meters (89.2 feet)
2,Banton,Hambi-an,4.44%,255,291,-12.37%,-2.74%,5515,coastal,Sibuyan Sea,"12.9407, 122.0937 (12° 56' North, 122° 6' East)",109.3 meters (358.6 feet)
3,Banton,Lagang,1.76%,101,65,55.38%,9.72%,5515,coastal,Sibuyan Sea,"12.9275, 122.0861 (12° 56' North, 122° 5' East)",231.9 meters (760.8 feet)
4,Banton,Libtong,3.45%,198,239,-17.15%,-3.88%,5515,coastal,Sibuyan Sea,"12.9553, 122.0596 (12° 57' North, 122° 4' East)",145.6 meters (477.7 feet)
5,Banton,Mainit,6.29%,361,342,5.56%,1.14%,5515,coastal,Sibuyan Sea,"12.9329, 122.0554 (12° 56' North, 122° 3' East)",22.6 meters (74.1 feet)
6,Banton,Nabalay,1.64%,94,83,13.25%,2.65%,5515,coastal,Sibuyan Sea,"12.9632, 122.0759 (12° 58' North, 122° 5' East)",1.9 meters (6.2 feet)
7,Banton,Nasunogan,4.99%,286,320,-10.63%,-2.34%,5515,coastal,Sibuyan Sea,"12.9591, 122.0525 (12° 58' North, 122° 3' East)",50.5 meters (165.7 feet)
8,Banton,Poblacion,23.29%,"1,336","1,173",13.90%,2.78%,5515,coastal,Sibuyan Sea,"12.9491, 122.0942 (12° 57' North, 122° 6' East)",64.7 meters (212.3 feet)
9,Banton,Sibay,5.84%,335,367,-8.72%,-1.90%,5515,coastal,Sibuyan Sea,"12.9612, 122.0658 (12° 58' North, 122° 4' East)",7.6 meters (24.9 feet)
10,Banton,Tan-ag,5.82%,334,278,20.14%,3.94%,5515,coastal,Sibuyan Sea,"12.9452, 122.0687 (12° 57' North, 122° 4' East)",231.8 meters (760.5 feet)
11,Banton,Toctoc,3.19%,183,135,35.56%,6.61%,5515,coastal,Sibuyan Sea,"12.9500, 122.0893 (12° 57' North, 122° 5' East)",120.0 meters (393.7 feet)
12,Banton,Togbongan,1.81%,104,67,55.22%,9.70%,5515,coastal,Sibuyan Sea,"12.9573, 122.0878 (12° 57' North, 122° 5' East)",57.6 meters (189.0 feet)
13,Banton,Togong,6.47%,371,362,2.49%,0.52%,5515,coastal,Sibuyan Sea,"12.9117, 122.0791 (12° 55' North, 122° 5' East)",62.0 meters (203.4 feet)
14,Banton,Tumalum,6.12%,351,322,9.01%,1.83%,5515,coastal,Sibuyan Sea,"12.9331, 122.0922 (12° 56' North, 122° 6' East)",87.3 meters (286.4 feet)
15,Banton,Tungonan,6.41%,368,333,10.51%,2.13%,5515,coastal,Sibuyan Sea,"12.9423, 122.0565 (12° 57' North, 122° 3' East)",122.1 meters (400.6 feet)
16,Banton,Yabawon,5.51%,316,327,-3.36%,-0.72%,5515,coastal,Sibuyan Sea,"12.9522, 122.0433 (12° 57' North, 122° 3' East)",180.4 meters (591.9 feet)
0,Cajidiocan,Alibagon,3.06%,712,605,17.69%,3.49%,5512,coastal,Sibuyan Sea,"12.3554, 122.6840 (12° 21' North, 122° 41' East)",7.2 meters (23.6 feet)
1,Cajidiocan,Cambajao,10.60%,"2,466","2,446",0.82%,0.17%,5512,coastal,Sibuyan Sea,"12.3601, 122.6854 (12° 22' North, 122° 41' East)",11.7 meters (38.4 feet)
2,Cajidiocan,Cambalo,9.53%,"2,217","2,038",8.78%,1.79%,5512,coastal,Sibuyan Sea,"12.4596, 122.6619 (12° 28' North, 122° 40' East)",16.7 meters (54.8 feet)
3,Cajidiocan,Cambijang,7.50%,"1,744","1,708",2.11%,0.44%,5512,coastal,Sibuyan Sea,"12.3425, 122.6824 (12° 21' North, 122° 41' East)",12.2 meters (40.0 feet)
4,Cajidiocan,Cantagda,6.11%,"1,420","1,383",2.68%,0.56%,5512,coastal,Sibuyan Sea,"12.4910, 122.6138 (12° 29' North, 122° 37' East)",4.1 meters (13.5 feet)
5,Cajidiocan,Danao,13.38%,"3,111","2,876",8.17%,1.67%,5512,coastal,Sibuyan Sea,"12.4858, 122.6340 (12° 29' North, 122° 38' East)",2.4 meters (7.9 feet)
